35-3;http://localhost:3000/explore?countryCodes=us&page=35;wineries-raymond-vineyards-wines-generations-cabernet-sauvignon-2013;Raymond Generations Cabernet Sauvignon 2013;Napa Valley;United States;http://images.vivino.com/thumbs/WU50SI6_QRm_wDyTL_VlAg_375x500.jpg
35-4;http://localhost:3000/explore?countryCodes=us&page=35;wineries-quilceda-creek-wines-galitzine-red-mountain-cabernet-sauvignon-2008;Quilceda Creek Cabernet Sauvignon Galitzine Vineyard 2008;Red Mountain;United States;http://images.vivino.com/thumbs/XgTCZojgTW6iTSdS-SBL_w_375x500.jpg
35-5;http://localhost:3000/explore?countryCodes=us&page=35;wineries-law-wines-audacious-2012;Law Estate Wines Audacious 2012;Central Coast;United States;http://images.vivino.com/thumbs/BN-ByDEHQJyxQDtvCmBcrg_375x500.jpg
35-6;http://localhost:3000/explore?countryCodes=us&page=35;wineries-kistler-vineyards-wines-california-sonoma-valley-chardonnay-2009;Kistler Vineyards Kistler Vineyard Chardonnay 2009;Sonoma Mountain;United States;http://images.vivino.com/thumbs/011p1ianuhmbt_375x500.jpg
35-7;http://localhost:3000/explore?countryCodes=us&page=35;wineries-jonata-wines-la-sangre-de-santa-ynez-valley-red-2010;Jonata La Sangre de Jonata 2010;Santa Ynez Valley;United States;http://images.vivino.com/thumbs/T_IxTbo7RAyz6VDJefghlg_375x500.jpg
35-8;http://localhost:3000/explore?countryCodes=us&page=35;wineries-araujo-estate-wines-wines-eisele-vineyard-napa-valley-cabernetsauvignon-1998;Araujo Estate Eisele Vineyard Cabernet Sauvignon 1998;Napa Valley;United States;http://images.vivino.com/thumbs/U4DfJnOsQwuR-TFL10MpnQ_375x500.jpg
35-9;http://localhost:3000/explore?countryCodes=us&page=35;wineries-pahlmeyer-winery-wines-cabernet-sauvignon-jayson-2014;Pahlmeyer Cabernet Sauvignon Jayson 2014;Napa Valley;United States;http://images.vivino.com/thumbs/5GHUKEmATxq_d76RHU2d_g_375x500.jpg
35-10;http://localhost:3000/explore?countryCodes=us&page=35;wineries-arietta-wines-white-keys-2013;Arietta On The White Keys 2013;Sonoma Mountain;United States;http://images.vivino.com/thumbs/H5hb7-7QSGSx2wSqvnOUOw_375x500.jpg
35-11;http://localhost:3000/explore?countryCodes=us&page=35;wineries-peter-michael-wines-les-pavots-1997;Peter Michael Winery Les Pavots 1997;Knights Valley;United States;http://images.vivino.com/thumbs/oowT-OtdQTeJyXBMwH_29A_375x500.jpg
35-12;http://localhost:3000/explore?countryCodes=us&page=35;wineries-egelhoff-wines-1962289-napa-valley-cabernet-sauvignon-2006;Egelhoff Napa Valley Cabernet Sauvignon 2006;Napa Valley;United States;http://images.vivino.com/thumbs/00q1dtsfqwq3x_375x500.jpg
35-13;http://localhost:3000/explore?countryCodes=us&page=35;wineries-peter-michael-wines-au-paradis-cabernet-sauvignon-2011;Peter Michael Winery Au Paradis Cabernet Sauvignon 2011;Oakville;United States;http://images.vivino.com/thumbs/2NJw0eY3SeO3mqEIUVYi3w_375x500.jpg
35-14;http://localhost:3000/explore?countryCodes=us&page=35;wineries-dumol-wines-russian-river-valley-pinot-noir-2014;DuMOL Russian River Valley Pinot Noir 2014;Russian River Valley;United States;http://images.vivino.com/thumbs/PThopRTrQm2P-3kquHp-Jw_375x500.jpg
35-15;http://localhost:3000/explore?countryCodes=us&page=35;wineries-heitz-wines-marthas-cabernet-sauvignon-2000;Heitz Cellar Martha's Vineyard Cabernet Sauvignon 2000;Oakville;United States;http://images.vivino.com/thumbs/qnLuMURHQsucR2Sj0rGpNg_375x500.jpg
35-16;http://localhost:3000/explore?countryCodes=us&page=35;wineries-kistler-vineyards-wines-vine-hill-russian-river-valley-2009;Kistler Vineyards Vine Hill Vineyard Chardonnay 2009;Russian River Valley;United States;http://images.vivino.com/thumbs/00yhat6dwr2c6_375x500.jpg
35-17;http://localhost:3000/explore?countryCodes=us&page=35;wineries-moone-tsai-wines-napa-valley-cabernet-sauvignon-2013;Moone-Tsai Cabernet Sauvignon 2013;Napa Valley;United States;http://images.vivino.com/thumbs/zolM1QJUQ_uvH4bX9Z8Obg_375x500.jpg
35-18;http://localhost:3000/explore?countryCodes=us&page=35;wineries-andersons-conn-valley-vineyards-wines-estate-reserve-napa-valley-california-cabernet-sauvignon-2013;Anderson's Conn Valley Vineyards Cabernet Sauvignon Estate Reserve 2013;Napa Valley;United States;http://images.vivino.com/thumbs/YUZL5dMYQ9Kc6Gy5JbVZOg_375x500.jpg
35-19;http://localhost:3000/explore?countryCodes=us&page=35;wineries-williams-selyem-winery-wines-zinfandel-2013;Williams Selyem Zinfandel Papera Vineyard 2013;Russian River Valley;United States;http://images.vivino.com/thumbs/Bw1EzhlaTIatUL-MoY7QJQ_375x500.jpg
35-20;http://localhost:3000/explore?countryCodes=us&page=35;wineries-martin-estate-wines-cabernet-sauvignon-2012;Martin Estate Cabernet Sauvignon 2012;Rutherford;United States;http://images.vivino.com/thumbs/vtcFeRbaQH-SkITuiqg1-g_375x500.jpg
35-21;http://localhost:3000/explore?countryCodes=us&page=35;wineries-bond-estates-wines-vecina-napa-valley-red-2008;Bond Estates Vecina 2008;Napa Valley;United States;http://images.vivino.com/thumbs/02mqyn985ym19_375x500.jpg
35-22;http://localhost:3000/explore?countryCodes=us&page=35;wineries-rudd-vineyards-and-winery-wines-oakville-estate-napa-valley-red-2010;Rudd Oakville Estate Red 2010;Oakville;United States;http://images.vivino.com/thumbs/013wkhjo0q4ia_375x500.jpg
35-23;http://localhost:3000/explore?countryCodes=us&page=35;wineries-ramey-wine-cellars-wines-napa-valley-pedregal-oakville-cabernet-sauvignon-2009;Ramey Cabernet Sauvignon Pedregal Vineyard 2009;Oakville;United States;http://images.vivino.com/thumbs/-TNCyQliSe-2475aeRiCrg_375x500.jpg
35-24;http://localhost:3000/explore?countryCodes=us&page=35;wineries-chateau-montelena-winery-wines-estate-napa-valley-cabernet-sauvignon-1999;Chateau Montelena Estate Cabernet Sauvignon 1999;Calistoga;United States;http://images.vivino.com/thumbs/tg5pBZGqTOKZELP55J3txQ_375x500.jpg
22-0;http://localhost:3000/explore?countryCodes=us&page=22;wineries-peter-michael-wines-les-pavots-2003;Peter Michael Winery Les Pavots 2003;Knights Valley;United States;http://images.vivino.com/thumbs/bolUd0T_QhyuRU8356qrLA_375x500.jpg
22-1;http://localhost:3000/explore?countryCodes=us&page=22;wineries-sine-qua-non-wines-red-2012;Sine Qua Non Stein Grenache 2012;Central Coast;United States;http://images.vivino.com/thumbs/02pe7vr6pc40v_375x500.jpg
22-2;http://localhost:3000/explore?countryCodes=us&page=22;wineries-lokoya-winery-wines-mount-veeder-napa-valley-cabernet-sauvignon-2011;Lokoya Mount Veeder Cabernet Sauvignon 2011;Mount Veeder;United States;http://images.vivino.com/thumbs/D9qTXjqERuW9Hxu-TwDVug_375x500.jpg
22-3;http://localhost:3000/explore?countryCodes=us&page=22;wineries-bryant-family-wines-proprietor-grown-napa-valley-cabernet-sauvignon-2009;Bryant Family Vineyard Cabernet Sauvignon Proprietor Grown 2009;Napa Valley;United States;http://images.vivino.com/thumbs/TwRUAbb0TQ2rV6gCjBaAHw_375x500.jpg
22-4;http://localhost:3000/explore?countryCodes=us&page=22;wineries-schrader-cellars-wines-to-kalon-beckstoffer-cabernet-sauvignon-2008;Schrader Cabernet Sauvignon RBS To Kalon Beckstoffer 2008;Oakville;United States;http://images.vivino.com/thumbs/iadDIZNpS--CmzuAYBB1nA_375x500.jpg
22-5;http://localhost:3000/explore?countryCodes=us&page=22;wineries-marcassin-vineyard-wines-blue-slide-ridge-sonoma-coast-pinot-noir-2006;Marcassin Blue-Slide Ridge Vineyard Pinot Noir 2006;Sonoma Coast;United States;http://images.vivino.com/thumbs/02748uq157hq6_375x500.jpg
22-6;http://localhost:3000/explore?countryCodes=us&page=22;wineries-araujo-estate-wines-wines-eisele-vineyard-napa-valley-cabernetsauvignon-1994;Araujo Estate Eisele Vineyard Cabernet Sauvignon 1994;Napa Valley;United States;http://images.vivino.com/thumbs/oaxSypYsQ86nETtR2PlA8A_375x500.jpg
22-7;http://localhost:3000/explore?countryCodes=us&page=22;wineries-bond-estates-wines-napa-valley-melbury-red-2002;Bond Estates Melbury 2002;Napa Valley;United States;http://images.vivino.com/thumbs/01swgjzlplg7p_375x500.jpg
22-8;http://localhost:3000/explore?countryCodes=us&page=22;wineries-sequoia-grove-vineyards-wines-sequoea-grove-napa-valley-2010;Sequoia Grove Cambium 2010;Napa Valley;United States;http://images.vivino.com/thumbs/QPhL4X0-QMKjIS95kGv8Vg_375x500.jpg
22-9;http://localhost:3000/explore?countryCodes=us&page=22;wineries-schrader-cellars-wines-to-kalon-beckstoffer-cabernet-sauvignon-2005;Schrader Cabernet Sauvignon RBS To Kalon Beckstoffer 2005;Oakville;United States;http://images.vivino.com/thumbs/gUqC90QSS1mkcTrkS4N00A_375x500.jpg
22-10;http://localhost:3000/explore?countryCodes=us&page=22;wineries-kistler-vineyards-wines-durell-sonoma-coast-2012;Kistler Vineyards Durell Vineyard Chardonnay 2012;Los Carneros;United States;http://images.vivino.com/thumbs/2gnSga6FQJiszT1nM-DlAA_375x500.jpg
22-11;http://localhost:3000/explore?countryCodes=us&page=22;wineries-screaming-eagle-winery-wines-cabernet-sauvignon-1997;Screaming Eagle Cabernet Sauvignon 1997;Oakville;United States;http://images.vivino.com/thumbs/1369271334_6345_375x500.jpg
22-12;http://localhost:3000/explore?countryCodes=us&page=22;wineries-zd-wines-wines-napa-valley-reserve-cabernet-sauvignon-2009;ZD Wines Reserve Cabernet Sauvignon 2009;Napa Valley;United States;http://images.vivino.com/thumbs/yP3cu_CPSzuQxWpPq6bXnQ_375x500.jpg
22-13;http://localhost:3000/explore?countryCodes=us&page=22;wineries-dalla-valle-vineyards-wines-napa-valley-cabernet-sauvignon-2012;Dalla Valle Cabernet Sauvignon 2012;Napa Valley;United States;http://images.vivino.com/thumbs/kXTUo0tDTV2WD5frIwV-IA_375x500.jpg
22-14;http://localhost:3000/explore?countryCodes=us&page=22;wineries-alpha-omega-winery-wines-alpha-era-2013;Alpha Omega ERA Red 2013;Napa Valley;United States;http://images.vivino.com/thumbs/Q_yB9KCvSQWMLWFih0U_Ow_375x500.jpg
22-15;http://localhost:3000/explore?countryCodes=us&page=22;wineries-rudd-vineyards-and-winery-wines-napa-valley-oakville-samanthas-cabenrt-sauvignon-2011;Rudd Cabernet Sauvignon Samantha's 2011;Oakville;United States;http://images.vivino.com/thumbs/YJhzhHmLSpO_cr2wqKIY2g_375x500.jpg
22-16;http://localhost:3000/explore?countryCodes=us&page=22;wineries-verite-wines-wines-la-muse-2001;Verite La Muse 2001;Sonoma County;United States;http://images.vivino.com/thumbs/h5DTUlAjRT2OgG-5dgDocw_375x500.jpg
22-17;http://localhost:3000/explore?countryCodes=us&page=22;wineries-aubert-wines-wines-sonoma-coast-pinot-noir-2012;Aubert Pinot Noir CIX 2012;Sonoma Coast;United States;http://images.vivino.com/thumbs/61RdPBHUTg29XsBBII50Ng_375x500.jpg
22-18;http://localhost:3000/explore?countryCodes=us&page=22;wineries-peter-michael-wines-le-caprice-2011;Peter Michael Winery Le Caprice Pinot Noir 2011;Knights Valley;United States;http://images.vivino.com/thumbs/VMbE8Jo9SK6rnYSko_OVKg_375x500.jpg
22-19;http://localhost:3000/explore?countryCodes=us&page=22;wineries-peter-michael-wines-belle-cote-chardonnay-2010;Peter Michael Winery Belle Côte Chardonnay 2010;Knights Valley;United States;http://images.vivino.com/thumbs/D5KyhNaJTzK5M5xRSZdJAw_375x500.jpg
22-20;http://localhost:3000/explore?countryCodes=us&page=22;wineries-cayuse-winery-wines-god-only-knows-grenache-2010;Cayuse Vineyards Armada Vineyard God Only Knows 2010;Walla Walla Valley;United States;http://images.vivino.com/thumbs/_KswO5n2R-OXgB58w-Mrtw_375x500.jpg
22-21;http://localhost:3000/explore?countryCodes=us&page=22;wineries-chateau-montelena-winery-wines-estate-napa-valley-cabernet-sauvignon-1995;Chateau Montelena Estate Cabernet Sauvignon 1995;Calistoga;United States;http://images.vivino.com/thumbs/O6-_6P6EQzG9BFOKJYIurA_375x500.jpg
22-22;http://localhost:3000/explore?countryCodes=us&page=22;wineries-verite-wines-wines-le-desir-2003;Verite Le Desir 2003;Sonoma County;United States;http://images.vivino.com/thumbs/00i6nvg21db2b_375x500.jpg
22-23;http://localhost:3000/explore?countryCodes=us&page=22;wineries-kosta-browne-wines-keefer-pinot-noir-2010;Kosta Browne Pinot Noir Keefer Ranch 2010;Russian River Valley;United States;http://images.vivino.com/thumbs/K4yLpHeSQeGoTfYAaWD7WQ_375x500.jpg
22-24;http://localhost:3000/explore?countryCodes=us&page=22;wineries-lecole-no-41-winery-wines-ferguson-2012;L'Ecole No 41 Estate Grown Ferguson Vineyard 2012;Columbia Valley;United States;http://images.vivino.com/thumbs/Bo6eP4GRSH2MLt4Ay1IUew_375x500.jpg
31-0;http://localhost:3000/explore?countryCodes=us&page=31;wineries-jarvis-vineyards-wines-cabernet-sauvignon-2009;Jarvis Cabernet Sauvignon 2009;Napa Valley;United States;http://images.vivino.com/thumbs/-H7DJvZuQZaeoqhBUTGtZw_375x500.jpg
31-1;http://localhost:3000/explore?countryCodes=us&page=31;wineries-williams-selyem-winery-wines-russian-river-valley-westside-road-neighbors-pinot-noir-2010;Williams Selyem Pinot Noir Westside Road Neighbors 2010;Russian River Valley;United States;http://images.vivino.com/thumbs/gOvZC8hGSP6WtG6x5lytqA_375x500.jpg
