12-16;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-road-13-wines-okanagan-valley-sparkling-chenin-blanc-8888;Road 13 Okanagan Valley Sparkling Chenin Blanc;Okanagan Valley;Canada;http://images.vivino.com/thumbs/00bbl38dplv15_375x500.jpg
12-17;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-black-hills-estate-winery-wines-carmenere-8888;Black Hills Estate Carmenérè;Okanagan Valley;Canada;http://images.vivino.com/thumbs/O8aMUO58RLKeY3eICoyAuA_375x500.jpg
12-18;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-blue-mountain-vineyard-and-cellars-ltd-wines-okanagan-valley-reserve-pinot-noir-2014;Blue Mountain Vineyard Okanagan Valley Reserve Pinot Noir 2014;Okanagan Valley;Canada;http://images.vivino.com/thumbs/PGKACm36SMS_9OJXECG0CA_375x500.jpg
12-19;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-church-and-state-wines-wines-coyote-bowl-series-okanagan-valley-syrah-2013;Church & State Coyote Bowl Series Okanagan Valley Syrah 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/e4wz1_rRTxitXxTwOm7i7g_375x500.jpg
12-20;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-henry-of-pelham-wines-reserve-baco-noir-2011;Henry of Pelham Reserve Baco Noir 2011;Ontario;Canada;http://images.vivino.com/thumbs/BO2mVnhBRfCLi6HLsFAVWQ_375x500.jpg
12-21;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-inniskillin-wines-inc-wines-sparkling-icewine-vidal-2012;Inniskillin Vidal Sparkling Icewine 2012;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/f-dWR4ULQWi7Qcapi2dzEQ_375x500.jpg
12-22;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-mission-hill-family-estate-wines-crosswinds-okanagan-valley-terroir-collection-syrah-2012;Mission Hill Family Estate Terroir Collection Crosswinds Syrah 2012;Okanagan Valley;Canada;http://images.vivino.com/thumbs/ZkbdOCE6TCiNNz8BHExm4A_375x500.jpg
12-23;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-inniskillin-wines-inc-wines-ice-wine-riesling-2014;Inniskillin Okanagan Riesling Icewine 2014;Okanagan Valley;Canada;http://images.vivino.com/thumbs/E77MkxSXTOm9Zkewcv4HBQ_375x500.jpg
12-24;http://localhost:3000/explore?countryCodes=ca&page=12;wineries-mission-hill-family-estate-wines-compendium-2012;Mission Hill Family Estate Compendium 2012;Okanagan Valley;Canada;http://images.vivino.com/thumbs/TRsCcdt5TLCddo-KjJy1TQ_375x500.jpg
3-0;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-black-hills-estate-winery-wines-nota-bene-2008;Black Hills Estate Nota Bene 2008;Okanagan Valley;Canada;http://images.vivino.com/thumbs/1343172170_6356_375x500.jpg
3-1;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-church-and-state-wines-wines-quintessential-2011;Church & State Quintessential 2011;Okanagan Valley;Canada;http://images.vivino.com/thumbs/4IrdULV4QrqQaXpGFff5gA_375x500.jpg
3-2;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-inniskillin-wines-inc-wines-pearl-icewine-vidal-2011;Inniskillin Vidal Pearl Icewine 2011;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/6p-1VN9xQXmOQBnHP4h19w_375x500.jpg
3-3;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-summerhill-pyramid-winery-wines-organic-meritage-om-2012;Summerhill Pyramid Organic Meritage OM 2012;Okanagan Valley;Canada;http://images.vivino.com/thumbs/iBFhtesWRm-u3_ByXkHDYA_375x500.jpg
3-4;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-big-head-wines-biggest-red-2012;Big Head The Biggest Red 2012;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/0j9YIxYoTdm7bb6pX2S8Zw_375x500.jpg
3-5;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-hainle-wines-grand-reserve-2009;Hainle Vineyards Estates Winery Grand Reserve 2009;Okanagan Valley;Canada;http://images.vivino.com/wineries/7135/vintages/002rf8zvhsozb.png
3-6;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-ca-the-foreign-affair-wines-temptress-abbraccio-2010;The Foreign Affair Temptress 2010;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/wJDdVqVYT-m8RYG4Q94XqA_375x500.jpg
3-7;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-inniskillin-wines-inc-wines-icewine-vidal-2006;Inniskillin Vidal Icewine 2006;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/01og9izo6f7my_375x500.jpg
3-8;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-black-hills-estate-winery-wines-nota-bene-2013;Black Hills Estate Nota Bene 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/Cu2OGgp_TAep6Uueq0ZGfw_375x500.jpg
3-9;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-fairview-cellars-wines-bear-premier-series-okanagan-valley-red-8888;Fairview Cellars The Bear Premier Series Okanagan Valley Red;Okanagan Valley;Canada;http://images.vivino.com/thumbs/EbSOyuy9Tce1Q0kFkRB_3g_375x500.jpg
3-10;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-cave-springs-cellars-wines-icewine-riesling-2004;Cave Spring Icewine Riesling 2004;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/1359851137_3911_375x500.jpg
3-11;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-trius-wines-ontario-late-harvest-vidal-8888;Trius Ontario Late Harvest Vidal;Ontario;Canada;http://images.vivino.com/thumbs/Y18OSMTBTzWW3WjHHJs3Ew_375x500.jpg
3-12;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-inniskillin-wines-inc-wines-icewine-cabernet-franc-2012;Inniskillin Cabernet Franc Icewine 2012;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/00qgav1hemxs5_375x500.jpg
3-13;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-mission-hill-family-estate-wines-2209046-oculus-okanagan-valley-red-2007;Mission Hill Family Estate Oculus 2007;Okanagan Valley;Canada;http://images.vivino.com/thumbs/4qDXAekUSseXqhRJpS7Qbg_375x500.jpg
3-14;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-magnotta-winery-wines-limited-edition-icewine-vidal-2012;Magnotta Limited Edition Icewine Vidal 2012;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/CXSpVDB3Q7Wb5Uzi331sQQ_375x500.jpg
3-15;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-peller-estates-wines-niagara-peninsula-icewine-cabernet-franc-2014;Peller Estates Cabernet Franc Icewine 2014;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/r54sxL8HTDaSti80bvXLdw_375x500.jpg
3-16;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-gehringer-brothers-wines-icewine-signature-series-riesling-8888;Gehringer Brothers Icewine Signature Series Riesling;Okanagan Valley;Canada;http://images.vivino.com/thumbs/00e5ysjvhdw13_375x500.jpg
3-17;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-chateau-des-charmes-wines-2038070-icewine-vidal-2009;Des Charmes Icewine Vidal 2009;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/1360805248_2479_375x500.jpg
3-18;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-peller-estates-wines-niagara-peninsula-icewine-riesling-2007;Peller Estates Icewine Riesling 2007;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/DFlGEIkYQ9eP166wnJWp8g_375x500.jpg
3-19;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-l-orpailleur-wines-vin-de-glace-2012;L Orpailleur Vin De Glace 2012;Quebec;Canada;http://images.vivino.com/thumbs/zuyHnPpZQvux_bt1EIc53g_375x500.jpg
3-20;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-inniskillin-wines-inc-wines-icewine-vidal-oak-aged-2006;Inniskillin Oak Aged Vidal Icewine 2006;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/00xdrwlgf32d8_375x500.jpg
3-21;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-orofino-wines-beleza-2012;Orofino Similkameen Valley Beleza 2012;Similkameen Valley;Canada;http://images.vivino.com/thumbs/82TfLwJtREiSXO7WqQnZ0g_375x500.jpg
3-22;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-arrowleaf-wines-bacchus-okanagan-valley-white-blanc-vin-blanc-2015;Arrowleaf Bacchus Okanagan Valley White Blanc Vin Blanc 2015;Okanagan Valley;Canada;undefined
3-23;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-inniskillin-wines-inc-wines-icewine-cabernet-franc-2006;Inniskillin Cabernet Franc Icewine 2006;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/00xms489cfq2f_375x500.jpg
3-24;http://localhost:3000/explore?countryCodes=ca&page=3;wineries-jackson-triggs-niagara-estate-winery-wines-vidal-icewine-niagara-peninsula-2008;Jackson-Triggs Niagara Estate Reserve Vidal Icewine 2008;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/CA7a5QEhQcGvfcPvQ6OszQ_375x500.jpg
18-0;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-blue-mountain-vineyard-and-cellars-ltd-wines-pinot-noir-2013;Blue Mountain Vineyard Pinot Noir 2013;British Columbia;Canada;http://images.vivino.com/thumbs/rOXnNubxTHiH7FPCLfLTpg_375x500.jpg
18-1;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-poplar-grove-winery-wines-pinot-gris-2015;Poplar Grove Winery Pinot Gris 2015;British Columbia;Canada;http://images.vivino.com/thumbs/Zkm_j4YwRtWy-Q0mAFgeqw_375x500.jpg
18-2;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-mission-hill-family-estate-wines-compendium-2008;Mission Hill Family Estate Compendium 2008;Okanagan Valley;Canada;http://images.vivino.com/thumbs/00zasfrplzzbm_375x500.jpg
18-3;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-lakeview-wines-icewine-vidal-2013;Lakeview Icewine Vidal 2013;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/rjpT6Xb7TzKWyETBT_O0qg_375x500.jpg
18-4;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-sandbanks-19628-wines-ontario-baco-reserve-2012;Sandbanks Ontario Baco Reserve 2012;Ontario;Canada;http://images.vivino.com/thumbs/00wr7lf53mtzz_375x500.jpg
18-5;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-black-hills-estate-winery-wines-nota-bene-red-2012;Black Hills Estate Nota Bene Red 2012;British Columbia;Canada;http://images.vivino.com/thumbs/01350mdm3y546_375x500.jpg
18-6;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-pelee-island-winery-wines-icewine-vidal-8888;Pelee Island Winery Vidal Icewine;Lake Erie North Shore;Canada;http://images.vivino.com/thumbs/uut89T8AQpCPnCnpAWbk4A_375x500.jpg
18-7;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-ca-burrowing-owl-wines-okanagan-valley-corjua-8888;Burrowing Owl Coruja;Okanagan Valley;Canada;http://images.vivino.com/thumbs/EG_eOq-OQQGhwqqTgk0DIA_375x500.jpg
18-8;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-essence-wines-riesling-8888;Essence Riesling;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/9enb960XR9mja6L9QaON-g_375x500.jpg
18-9;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-painted-rock-wines-syrah-8888;Painted Rock Syrah;Okanagan Valley;Canada;http://images.vivino.com/thumbs/1358211565_2820_375x500.jpg
18-10;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-hester-creek-wines-the-judge-limited-edition-2012;Hester Creek The Judge Limited Edition 2012;British Columbia;Canada;http://images.vivino.com/thumbs/RxG3YU4EQTKCVNMr3B_rZw_375x500.jpg
18-11;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-blasted-church-wines-hatfields-fuse-2011;Blasted Church Hatfield's Fuse 2011;British Columbia;Canada;http://images.vivino.com/thumbs/1356144076_6129_375x500.jpg
18-12;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-sandbanks-19628-wines-mouton-noir-ontario-foch-baco-noir-2014;Sandbanks Mouton Noir Foch - Baco Noir 2014;Ontario;Canada;http://images.vivino.com/thumbs/rzkea1rcTL-bD0YFsjEuYQ_375x500.jpg
18-13;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-quails-gate-wines-old-vines-foch-2010;Quails' Gate Old Vines Foch 2010;Okanagan Valley;Canada;http://images.vivino.com/thumbs/02kcolvx08873_375x500.jpg
18-14;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-bonamici-wines-okanagan-valley-merlot-cabernet-franc-8888;Bonamici Okanagan Valley Merlot Cabernet Franc;Okanagan Valley;Canada;http://images.vivino.com/thumbs/017vujrbi4pt8_375x500.jpg
18-16;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-blue-mountain-vineyard-and-cellars-ltd-wines-gamay-noir-2013;Blue Mountain Vineyard Gamay Noir 2013;British Columbia;Canada;http://images.vivino.com/thumbs/016jpr4sdvlek_375x500.jpg
18-15;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-pillitteri-estates-winery-wines-icewine-riesling-8888;Pillitteri Estates Icewine Riesling;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/00k90yi2xn9hn_375x500.jpg
18-17;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-sandhill-wines-phanton-creek-okanagan-valley-syrah-2013;Sandhill Phanton Creek Okanagan Valley Syrah 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/dgMkEyKhRoaqvgPNwlw59w_375x500.jpg
18-18;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-osoyoos-larose-wines-le-grand-vin-okanagan-valley-merlot-cabernet-sauvignon-franc-malbec-petit-verdot-2003;Osoyoos Larose Le Grand Vin 2003;British Columbia;Canada;http://images.vivino.com/thumbs/00vwub311h5p0_375x500.jpg
18-19;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-mission-hill-family-estate-wines-3250397-oculus-okanagan-valley-red-2011;Mission Hill Family Estate Oculus 2011;Okanagan Valley;Canada;http://images.vivino.com/thumbs/sBZt4FTfQ9-Mr-GPx9fwxQ_375x500.jpg
18-20;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-township-7-wines-reserve-8888;Township 7 Reserve;Okanagan Valley;Canada;http://images.vivino.com/thumbs/00v6ykkma3oiv_375x500.jpg
18-21;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-quails-gate-wines-merlot-2011;Quails' Gate Merlot 2011;Okanagan Valley;Canada;http://images.vivino.com/thumbs/ZZAcP1fdS--lJKDrKS0m-A_375x500.jpg
18-22;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-red-leaf-wines-icewine-vidal-2007;Red Leaf Sweet White Icewine Vidal 2007;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/00qn56amtgass_375x500.jpg
18-23;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-peller-estates-wines-cabernet-franc-signature-series-8888;Peller Estates Signature Series Cabernet Franc;Four Mile Creek;Canada;http://images.vivino.com/thumbs/01x93z1rgm88q_375x500.jpg
18-24;http://localhost:3000/explore?countryCodes=ca&page=18;wineries-la-frenz-winery-wines-semillon-2011;La Frenz Narmata Bench Sémillon 2011;British Columbia;Canada;http://images.vivino.com/thumbs/00uspsf522gj2_375x500.jpg
14-0;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-quails-gate-wines-stewart-family-reserve-pinot-noir-2013;Quails' Gate Stewart Family Reserve Pinot Noir 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/02eqmmda908od_375x500.jpg
14-1;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-little-straw-wines-okanagan-valley-tapestry-signature-blend-2013;Little Straw Vineyards Okanagan Valley Tapestry Signature Blend 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/1UHgx6f9RSyqYQMsQ6jrVA_375x500.jpg
14-2;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-inniskillin-wines-inc-wines-niagara-estate-reserve-gold-vidal-ice-2014;Inniskillin Gold Vidal Reserve Icewine 2014;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/ksRrmIwgToyBGWFFQDeS3Q_375x500.jpg
14-3;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-tinhorn-creek-vineyards-wines-cabernet-franc-2014;Tinhorn Creek Cabernet Franc 2014;Okanagan Valley;Canada;http://images.vivino.com/thumbs/YrZNmOOxQ6ytVHVDYrt-bQ_375x500.jpg
14-4;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-tantalus-vineyards-wines-methode-traditionelle-okanagan-valley-riesling-2015;Tantalus Méthode Traditionelle Okanagan Valley Riesling 2015;Okanagan Valley;Canada;http://images.vivino.com/thumbs/00j5hir7m8069_375x500.jpg
14-5;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-l-orpailleur-wines-vin-de-glace-2011;L Orpailleur Vin De Glace 2011;Quebec;Canada;http://images.vivino.com/thumbs/aihYO_FvTfaCpiAas-LkTA_375x500.jpg
14-6;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-hester-creek-wines-the-judge-limited-edition-2009;Hester Creek The Judge Limited Edition 2009;British Columbia;Canada;http://images.vivino.com/thumbs/1375581818_66130_375x500.jpg
14-7;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-cedar-creek-estate-winery-wines-okanagan-valley-estate-platinum-block-4-pinot-noir-2013;Cedar Creek Estate Winery Platinum Block 4 Pinot Noir 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/EFrlmoMeSaCkAJL-T-PDPQ_375x500.jpg
14-8;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-8th-generation-wines-riesling-8888;8th Generation Riesling;Okanagan Valley;Canada;http://images.vivino.com/thumbs/02mhg03bzi797_375x500.jpg
14-9;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-grand-pre-wines-icewine-vidal-8888;Domaine de Grand Pré  Icewine Vidal;British Columbia;Canada;http://images.vivino.com/thumbs/00ve5g5qcj1ie_375x500.jpg
14-10;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-thirty-bench-wine-makers-wines-small-lot-benchmark-red-2013;Thirty Bench Small Lot Benchmark Red 2013;Ontario;Canada;undefined
14-11;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-summerhill-pyramid-winery-wines-baco-noir-2013;Summerhill Pyramid Baco Noir 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/5pgc-PbpQLq9cozdBTF_6Q_375x500.jpg
14-12;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-gray-monk-estate-winery-wines-kerner-2014;Gray Monk Kerner 2014;British Columbia;Canada;http://images.vivino.com/thumbs/QMTbYm4cS5-320Lm1WYcYg_375x500.jpg
14-13;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-reif-estate-winery-wines-riesling-niagara-river-2014;Reif Estate Winery Riesling Niagara River 2014;Niagara River;Canada;undefined
14-15;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-mission-hill-family-estate-wines-2222660-oculus-okanagan-valley-red-2004;Mission Hill Family Estate Oculus 2004;Okanagan Valley;Canada;http://images.vivino.com/thumbs/00si2psykkdop_375x500.jpg
14-16;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-poplar-grove-winery-wines-merlot-2009;Poplar Grove Winery Merlot 2009;British Columbia;Canada;http://images.vivino.com/thumbs/00y6n8qbe7jft_375x500.jpg
14-14;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-pillitteri-estates-winery-wines-ice-sweet-vin-blanc-doux-vidal-white-8888;Pillitteri Estates Ice Sweet Vin Blanc Doux Vidal White;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/XWFKcM6gTPOt-rfBWFS6SA_375x500.jpg
14-17;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-desert-hills-estate-wines-ambassador-port-8888;Desert Hills Estate The Ambassador Port;Okanagan Valley;Canada;http://images.vivino.com/thumbs/CTH3pEziRb2lXKgBcaZ_vw_375x500.jpg
14-18;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-le-vieux-pin-wines-dead-man-equinoxe-syrah-2010;Le Vieux Pin Équinoxe Syrah 2010;Okanagan Valley;Canada;http://images.vivino.com/thumbs/01cd0h8jaqw3q_375x500.jpg
14-19;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-pondview-wines-four-mile-creek-vidal-ice-2012;Pondview Four Mile Creek Vidal Ice 2012;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/eBokmS3UTHSDRoYhdqP7yA_375x500.jpg
14-20;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-black-hills-estate-winery-wines-syrah-2014;Black Hills Estate Syrah 2014;Okanagan Valley;Canada;http://images.vivino.com/thumbs/G8ZeHAO7TxC90-mv9J5khw_375x500.jpg
14-21;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-haywire-wines-gamay-noir-8888;Haywire Gamay Noir;Okanagan Valley;Canada;http://images.vivino.com/thumbs/C_TQ0nlCThap4vDw3LdWTQ_375x500.jpg
14-22;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-thirty-bench-wine-makers-wines-small-lot-benchmark-red-2012;Thirty Bench Small Lot Benchmark Red 2012;Ontario;Canada;undefined
14-23;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-hester-creek-wines-the-judge-limited-edition-2013;Hester Creek The Judge Limited Edition 2013;British Columbia;Canada;http://images.vivino.com/thumbs/RxG3YU4EQTKCVNMr3B_rZw_375x500.jpg
14-24;http://localhost:3000/explore?countryCodes=ca&page=14;wineries-inniskillin-wines-inc-wines-icewine-vidal-oak-aged-2008;Inniskillin Oak Aged Vidal Icewine 2008;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/00odwkbjqj5a2_375x500.jpg
13-0;http://localhost:3000/explore?countryCodes=ca&page=13;wineries-ca-burrowing-owl-wines-syrah-2012;Burrowing Owl Syrah 2012;Okanagan Valley;Canada;http://images.vivino.com/thumbs/02pqi7fvbyilx_375x500.jpg
13-1;http://localhost:3000/explore?countryCodes=ca&page=13;wineries-ex-nihilo-wines-okanagan-valley-2013;Ex Nihilo Okanagan Valley 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/DnkXPqyIRUe9wyum9wJx0Q_375x500.jpg
13-2;http://localhost:3000/explore?countryCodes=ca&page=13;wineries-lakeview-wines-2854492-icewine-vidal-2012;Lakeview Icewine Vidal 2012;Niagara Peninsula;Canada;http://images.vivino.com/thumbs/01alsgyyf323u_375x500.jpg
13-3;http://localhost:3000/explore?countryCodes=ca&page=13;wineries-le-vieux-pin-wines-syrah-cuvee-violette-2013;Le Vieux Pin Cuvée Violette Syrah 2013;Okanagan Valley;Canada;http://images.vivino.com/thumbs/oVl4cmtDSsytUiz8LsELuw_375x500.jpg
13-4;http://localhost:3000/explore?countryCodes=ca&page=13;wineries-ex-nihilo-wines-okanagan-valley-night-8888;Ex Nihilo Okanagan Valley Night;Okanagan Valley;Canada;http://images.vivino.com/thumbs/00ggoj9cyzf09_375x500.jpg
